,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Response Time,Inter Time Interval,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Late Response,Time Sent Utc,Detail,Finger Used
11,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,390,300,1200,1,120.982773,71.6136856,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
12,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,370,267,1000,2,121.348129,48.59154,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
13,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,340,283,1100,3,120.60878,58.7389,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
14,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,300,283,800,4,118.427338,60.8239746,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
15,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,250,450,1100,5,119.150352,86.56919,RIGHT,1,1,2024-10-01T18:58:17.5840000Z,N/A,N/A
16,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,290,250,900,6,121.367622,48.7748947,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
17,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,280,266,800,7,120.309547,54.7309761,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
18,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,260,283,1000,8,119.983192,102.495972,RIGHT,1,1,2024-10-01T18:58:17.5840000Z,N/A,N/A
19,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,300,250,1200,9,119.023529,75.52172,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
20,2024-10-01T18:58:17.5840000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,290,250,900,10,120.887817,86.41066000000001,RIGHT,1,0,2024-10-01T18:58:17.5840000Z,N/A,N/A
