,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Trial Cue,Trial Response,Response Window,Trial Number,FPS Mean,FPS Variance,Condition,Trial Correct,RG Color Deficiency,Time Sent Utc,Detail,Finger Used
11,2024-10-02T20:40:25.4590000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,7,7,-1,4,119.222679,38.88661,DEFAULT,1,N/A,2024-10-02T20:40:25.4590000Z,N/A,N/A
12,2024-10-02T20:40:25.4590000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,35,35,-1,5,119.719147,42.3418121,DEFAULT,1,N/A,2024-10-02T20:40:25.4590000Z,N/A,N/A
13,2024-10-02T20:40:25.4590000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,97,97,-1,6,119.6167,39.6144943,DEFAULT,1,N/A,2024-10-02T20:40:25.4590000Z,N/A,N/A
14,2024-10-11T18:26:25.4040000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_y17a28670978573,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.22.33,0,Chrome 129,3,12,12,-1,0,120.28241,67.35577,DEFAULT,1,N/A,2024-10-11T18:26:25.4040000Z,N/A,N/A
15,2024-10-11T18:26:25.4040000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_y17a28670978573,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.22.33,0,Chrome 129,3,42,42,-1,1,120.319626,37.7970848,DEFAULT,1,N/A,2024-10-11T18:26:25.4040000Z,N/A,N/A
16,2024-10-11T18:26:25.4040000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_y17a28670978573,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.22.33,0,Chrome 129,3,6,6,-1,2,120.000908,47.23679,DEFAULT,1,N/A,2024-10-11T18:26:25.4040000Z,N/A,N/A
17,2024-10-11T18:26:25.4040000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_y17a28670978573,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.22.33,0,Chrome 129,3,16,16,-1,3,120.578232,40.1431236,DEFAULT,1,N/A,2024-10-11T18:26:25.4040000Z,N/A,N/A
18,2024-10-11T18:26:25.4040000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_y17a28670978573,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.22.33,0,Chrome 129,3,97,97,-1,4,119.940819,42.40746,DEFAULT,1,N/A,2024-10-11T18:26:25.4040000Z,N/A,N/A
19,2024-10-11T18:26:25.4040000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_y17a28670978573,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.22.33,0,Chrome 129,3,-1,-1,-1,5,119.620628,49.995006599999996,DEFAULT,1,N/A,2024-10-11T18:26:25.4040000Z,N/A,N/A
20,2024-10-11T18:26:25.4040000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_y17a28670978573,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.22.33,0,Chrome 129,3,74,74,-1,6,120.077217,49.8087,DEFAULT,1,N/A,2024-10-11T18:26:25.4040000Z,N/A,N/A
