Image,HOO_Position,Total_Hits_Button,Total_Hits_H_D1,Total_Hits_H_D2,Total_Hits_H_N1,Total_Hits_H_N2,Total_Hits_H_O,Total_Hits_Instruction,Total_Hits_L_D1,Total_Hits_L_N1,Total_Hits_L_O,Total_Hits_Outside_of_AOIs,Total_Hits_R_D,Total_Hits_R_N,Total_Hits_Timer,New_Hits_Button,New_Hits_H_D1,New_Hits_H_D2,New_Hits_H_N1,New_Hits_H_N2,New_Hits_H_O,New_Hits_Instruction,New_Hits_L_D1,New_Hits_L_N1,New_Hits_L_O,New_Hits_Outside_of_AOIs,New_Hits_R_D,New_Hits_R_N,New_Hits_Timer,Total_AOI_Hits,Total_New_AOI_Hits
CC1.png,Left,12,24,45,15,30,29,83,18,9,14,1916,21,14,4,9,21,34,14,21,23,62,14,7,12,189,15,12,3,318,247
CC10.png,Right,6,12,13,3,13,10,23,4,1,5,449,4,11,1,5,10,12,3,8,6,17,4,1,5,67,4,10,1,106,86
CC11.png,Right,10,31,12,4,2,4,13,23,7,14,675,14,15,4,8,25,9,4,2,4,10,18,6,9,97,11,15,3,153,124
CC12.png,Right,12,18,14,1,6,7,65,16,10,6,944,10,13,1,9,16,12,1,5,6,43,12,10,5,107,9,11,1,179,140
CC2.png,Left,7,27,36,17,37,17,40,28,25,34,1299,8,12,3,7,26,33,14,30,15,34,21,21,26,189,7,11,3,291,248
CC3.png,Left,12,5,5,0,2,1,64,2,0,1,726,21,5,0,10,5,4,0,2,1,45,2,0,1,74,13,5,0,118,88
CC4.png,Left,5,5,14,7,25,5,16,10,11,9,750,4,8,4,5,4,13,7,20,3,14,9,10,8,84,4,6,3,123,106
CC5.png,Left,8,18,29,1,3,12,51,9,2,6,736,9,18,0,8,15,20,1,3,9,39,7,2,5,95,8,15,0,166,132
CC6.png,Left,7,14,47,5,24,13,55,17,20,17,1003,10,31,10,7,12,37,5,22,12,39,16,18,15,164,9,26,9,270,227
CC7.png,Right,5,11,8,13,4,9,82,11,13,14,869,20,13,3,5,8,7,11,3,9,57,11,12,12,120,15,11,2,206,163
CC8.png,Right,30,11,5,5,1,1,83,21,1,1,1351,16,15,1,25,7,5,5,1,1,63,19,1,1,131,15,13,1,191,157
CC9.png,Right,13,22,25,7,9,16,17,6,5,7,1223,11,13,0,12,17,20,4,7,14,12,6,5,6,101,10,11,0,151,124
P1.png,Left,4,13,21,18,29,13,40,9,5,13,1022,10,8,2,4,12,18,16,23,12,32,7,4,12,119,9,6,2,185,157
P10.png,Right,4,17,3,17,8,6,69,15,12,13,508,7,8,20,3,16,3,13,6,5,47,13,12,9,115,7,8,18,199,160
P11.png,Right,8,11,33,6,29,7,40,8,3,2,1169,5,4,2,8,9,26,5,23,6,32,6,3,2,115,4,4,2,158,130
P12.png,Right,16,64,58,27,46,52,43,14,4,18,1469,16,26,3,11,46,48,23,33,44,39,11,4,17,230,12,20,3,387,311
P2.png,Left,10,21,33,21,16,25,9,13,11,15,1240,7,7,3,9,19,30,16,14,23,9,11,9,14,138,7,7,3,191,171
P3.png,Left,24,2,3,0,0,1,33,10,0,4,744,20,17,0,19,1,3,0,0,1,27,9,0,3,77,17,14,0,114,94
P4.png,Left,8,29,24,30,18,22,80,11,4,7,2139,12,16,11,8,26,22,26,16,21,61,11,4,7,192,11,15,7,272,235
P5.png,Left,1,20,29,10,40,24,12,34,68,30,1212,1,10,27,1,16,29,8,29,22,10,29,50,27,200,1,9,27,306,258
P6.png,Left,12,13,19,6,11,9,29,16,9,14,1250,11,17,6,12,9,17,6,10,9,25,14,7,11,111,11,17,5,172,153
P7.png,Right,9,85,19,45,19,31,57,53,29,36,1350,12,17,15,7,65,15,40,18,28,50,46,25,32,255,9,17,12,427,364
P8.png,Right,4,22,0,14,0,8,24,17,21,13,683,4,5,3,3,19,0,7,0,6,20,15,18,12,86,3,5,2,135,110
P9.png,Right,28,59,49,27,34,37,78,11,5,13,1025,20,39,3,23,51,41,24,29,32,61,10,5,12,257,18,36,3,403,345
