,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Response Time,Cue Displayed,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Late Response,TaskSwitch State,Button Pressed,Stimulus Shape,Stimulus Color,Time Sent Utc,Detail,Finger Used
0,2024-10-01T19:04:43.1460000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,StartingWindow,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,1016,Color,0,119.531525,83.3580551,STAY_INCONGRUENT,1,0,0,Orange Sun,Sun,Orange,2024-10-01T19:04:43.1460000Z,N/A,N/A
1,2024-10-01T19:04:43.1460000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,StartingWindow,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,900,Color,1,119.70401,86.49696,STAY_CONGRUENT,1,0,2,Orange Sun,Moon,Orange,2024-10-01T19:04:43.1460000Z,N/A,N/A
2,2024-10-01T19:04:43.1460000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,StartingWindow,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,517,Color,2,119.644821,66.2128448,STAY_INCONGRUENT,1,0,2,Purple Moon,Moon,Purple,2024-10-01T19:04:43.1460000Z,N/A,N/A
3,2024-10-01T19:04:43.1460000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,StartingWindow,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,717,Shape,3,120.795921,83.18825,SWITCH_INCONGRUENT,0,0,1,Purple Moon,Sun,Purple,2024-10-01T19:04:43.1460000Z,N/A,N/A
4,2024-10-01T19:04:43.1460000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,StartingWindow,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,1000,Color,4,119.739082,73.11624,SWITCH_CONGRUENT,1,0,1,Orange Sun,Moon,Orange,2024-10-01T19:04:43.1460000Z,N/A,N/A
5,2024-10-01T19:04:43.1460000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,StartingWindow,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,2417,Shape,5,119.837486,77.29664,SWITCH_INCONGRUENT,1,0,1,Purple Moon,Moon,Orange,2024-10-01T19:04:43.1460000Z,N/A,N/A
6,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1050,933,Color,0,120.038345,69.19942,STAY_INCONGRUENT,1,0,0,Orange Sun,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
7,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1050,1533,Shape,1,120.210831,64.29271,SWITCH_CONGRUENT,1,1,1,Orange Sun,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
8,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1040,717,Shape,2,120.605957,69.50614,STAY_INCONGRUENT,1,0,2,Purple Moon,Moon,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
9,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1090,517,Color,3,118.083267,75.80654,SWITCH_INCONGRUENT,1,0,1,Orange Sun,Sun,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
10,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1080,567,Shape,4,120.096931,62.873703,SWITCH_INCONGRUENT,1,0,1,Purple Moon,Moon,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
11,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1020,1350,Shape,5,119.481979,73.3097839,STAY_INCONGRUENT,1,1,2,Orange Sun,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
12,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1060,0,Color,6,120.50415,67.96703,SWITCH_CONGRUENT,0,1,1,Unanswered,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
13,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1060,533,Color,7,120.655418,64.2048645,STAY_INCONGRUENT,1,0,2,Purple Moon,Moon,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
14,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1100,667,Shape,8,119.580139,72.9289551,SWITCH_CONGRUENT,1,0,1,Purple Moon,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
15,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1090,1016,Color,9,120.608032,74.13063,SWITCH_INCONGRUENT,1,0,1,Orange Sun,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
16,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1070,1184,Shape,10,120.659607,64.69315,SWITCH_CONGRUENT,1,1,1,Orange Sun,Sun,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
17,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1110,783,Color,11,116.189522,277.992279,SWITCH_INCONGRUENT,1,0,1,Purple Moon,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
18,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1050,783,Color,12,117.967377,112.232353,STAY_CONGRUENT,1,0,2,Purple Moon,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
19,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1030,1267,Color,13,120.638428,61.83717,STAY_INCONGRUENT,1,1,2,Orange Sun,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
20,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1100,1317,Shape,14,119.850494,85.3326,SWITCH_CONGRUENT,1,1,1,Orange Sun,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
21,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1070,1234,Shape,15,120.656883,69.7538452,STAY_INCONGRUENT,1,1,2,Purple Moon,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
22,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1140,1366,Color,16,119.352043,75.39311,SWITCH_CONGRUENT,1,1,1,Purple Moon,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
23,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1220,1150,Shape,17,119.412231,65.04371,SWITCH_INCONGRUENT,1,0,1,Orange Sun,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
24,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1150,1334,Shape,18,120.568016,74.5303955,STAY_INCONGRUENT,1,1,2,Purple Moon,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
25,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1270,2050,Shape,19,120.630653,60.97993,STAY_INCONGRUENT,1,1,2,Orange Sun,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
26,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1210,1200,Color,20,120.559563,67.40726,SWITCH_INCONGRUENT,1,0,1,Purple Moon,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
27,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1430,1500,Color,21,120.289482,67.81362,STAY_INCONGRUENT,1,1,2,Orange Sun,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
28,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1190,1984,Shape,22,120.520981,63.2038956,SWITCH_INCONGRUENT,1,1,1,Purple Moon,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
29,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1230,1317,Color,23,120.415863,64.8231049,SWITCH_CONGRUENT,1,1,1,Purple Moon,Moon,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
30,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1310,1667,Shape,24,119.871918,79.01282,SWITCH_CONGRUENT,1,1,1,Purple Moon,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
31,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1630,1383,Shape,25,119.918831,91.80416,STAY_INCONGRUENT,1,0,2,Orange Sun,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
32,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1620,1300,Shape,26,120.052216,61.44856,STAY_CONGRUENT,1,0,2,Orange Sun,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
33,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1430,2400,Color,27,120.563377,64.36814,SWITCH_CONGRUENT,1,1,1,Orange Sun,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
34,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1600,1433,Color,28,120.431053,65.25106,STAY_INCONGRUENT,1,0,2,Purple Moon,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
35,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1590,2300,Shape,29,120.483925,62.6703,SWITCH_CONGRUENT,1,1,1,Purple Moon,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
36,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1570,1550,Shape,30,120.427788,61.1625175,STAY_CONGRUENT,1,0,2,Purple Moon,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
37,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1530,1116,Shape,31,120.505257,57.898838,STAY_INCONGRUENT,1,0,2,Orange Sun,Sun,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
38,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1790,1183,Color,32,120.552879,66.24333,SWITCH_CONGRUENT,1,0,1,Orange Sun,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
39,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1480,817,Color,33,120.445045,63.9805145,STAY_CONGRUENT,1,0,2,Orange Sun,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
40,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1420,1150,Color,34,120.501457,74.6406555,STAY_INCONGRUENT,1,0,2,Purple Moon,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
41,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1780,750,Shape,35,120.548416,65.59207,SWITCH_INCONGRUENT,0,0,1,Purple Moon,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
42,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1350,1517,Shape,36,120.451691,59.2374458,STAY_INCONGRUENT,0,1,2,Orange Sun,Moon,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
43,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1820,816,Color,37,119.870438,67.69718,SWITCH_CONGRUENT,1,0,1,Purple Moon,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
44,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1390,2267,Color,38,120.453842,90.53595,STAY_INCONGRUENT,1,1,2,Orange Sun,Sun,Orange,2024-10-01T19:05:05.0680000Z,N/A,N/A
45,2024-10-01T19:05:05.0680000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Real,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,1470,1100,Color,39,120.469124,67.3119354,STAY_INCONGRUENT,1,0,2,Purple Moon,Sun,Purple,2024-10-01T19:05:05.0680000Z,N/A,N/A
46,2024-10-01T19:03:33.4570000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Initial,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,883,Color,0,120.389549,92.45251,STAY_INCONGRUENT,1,0,0,Orange Sun,Moon,Orange,2024-10-01T19:03:33.4570000Z,N/A,N/A
47,2024-10-01T19:03:33.4570000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Initial,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,517,Color,1,120.807358,61.74367,STAY_CONGRUENT,1,0,2,Orange Sun,Sun,Orange,2024-10-01T19:03:33.4570000Z,N/A,N/A
48,2024-10-01T19:03:33.4570000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Initial,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,367,Color,2,119.836327,64.76131,STAY_CONGRUENT,1,0,2,Orange Sun,Sun,Orange,2024-10-01T19:03:33.4570000Z,N/A,N/A
49,2024-10-01T19:03:33.4570000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Initial,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,416,Color,3,119.331139,77.9033051,STAY_CONGRUENT,0,0,2,Purple Moon,Moon,Orange,2024-10-01T19:03:33.4570000Z,N/A,N/A
50,2024-10-01T19:03:33.4570000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Initial,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,433,Color,4,118.484055,78.5845261,STAY_INCONGRUENT,1,0,2,Purple Moon,Moon,Purple,2024-10-01T19:03:33.4570000Z,N/A,N/A
51,2024-10-01T19:03:33.4570000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Initial,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,950,Color,5,118.800385,97.98849,STAY_CONGRUENT,1,0,2,Purple Moon,Sun,Purple,2024-10-01T19:03:33.4570000Z,N/A,N/A
52,2024-10-01T19:03:33.4570000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_test,Successful,0,Initial,Windows 10,906,1797,Eastern Standard Time,"ANGLE (Intel, Intel(R) Iris(R) Xe Graphics (0x00009A49) Direct3D11 vs_5_0 ps_5_0, D3D11)",0,17,10,1,128,1.24.0,0,Chrome 129,3,-1,867,Color,6,120.007591,101.610207,STAY_INCONGRUENT,1,0,2,Orange Sun,Moon,Orange,2024-10-01T19:03:33.4570000Z,N/A,N/A
